timestamp,platform,item_id,title,vrm,vrm_source,vrm_confidence,buy_price,expected_resale,base_repair,worst_repair,fees_total,expected_profit,max_bid,shock_ratio,velocity,decision,ulez,url
2026-03-18T18:23:55+00:00,ebay,v1|147210558043|0,Peugeot 208 (2017) 1.2 PureTech Active Euro 6 5dr,LG67HCZ,plate_recognizer_cached,0.99,2000,3695,170,820,296,1039,2519,0.20,115.5,BUY,yes,https://www.ebay.co.uk/itm/147210558043?_skw=peugeot+208&hash=item22466eda5b:g:0HUAAeSwjyRpunLb
2026-03-18T18:23:55+00:00,ebay,v1|406777738813|0,2013 Peugeot 208 1.2L VTi  Active-euro 5-Long MOT Great Condition Low Mileage,BF13SWX,plate_recognizer_cached,0.95,1970,3474,170,1110,278,866,2316,0.28,72.2,BUY,?,https://www.ebay.co.uk/itm/406777738813?_skw=peugeot+208&hash=item5eb5d7b63d:g:NFAAAeSwQ-tpuc21
2026-03-18T18:23:55+00:00,ebay,v1|157752708781|0,Suzuki Swift,,,0.00,1350,2425,120,500,194,571,1401,0.12,47.6,BUY,?,https://www.ebay.co.uk/itm/157752708781?_skw=suzuki+swift&hash=item24bacb4ead:g:JFAAAeSwcrlptDhi
2026-03-18T18:23:55+00:00,ebay,v1|317998224043|0,Honda Civic Ep2 1.6 Sport,FL12RSX,plate_recognizer+dvla_validated,0.82,1500,2182,300,1560,175,18,998,0.39,1.5,OFFER,?,https://www.ebay.co.uk/itm/317998224043?_skw=honda+civic&hash=item4a0a2bd2ab:g:830AAeSw~zhptBY~
2026-03-18T18:23:55+00:00,ebay,v1|366261769119|0,Ford Fiesta Mk6.5 Climate Zetec 1.25,VK57TGE,plate_recognizer_cached,0.97,1800,2558,400,1670,205,-37,1243,0.42,-3.3,PASS,?,https://www.ebay.co.uk/itm/366261769119?_skw=ford+fiesta&hash=item5546e7139f:g:aE8AAeSwQQppoy9n
2026-03-18T18:23:55+00:00,ebay,v1|336477700445|0,Honda Jazz 1.4 petrol  automatic,RL02UWE,plate_recognizer,0.75,1400,1674,120,600,134,-170,710,0.15,-10.6,PASS,no,https://www.ebay.co.uk/itm/336477700445?_skw=honda+jazz&hash=item4e57a2415d:g:HuMAAeSwJ9NptYTf
2026-03-18T18:23:55+00:00,ebay,v1|336479977028|0,Ford Fiesta Low Miles,VN61SYU,plate_recognizer,0.75,2300,2520,150,1400,202,-322,1458,0.35,-26.8,PASS,?,https://www.ebay.co.uk/itm/336479977028?_skw=ford+fiesta&hash=item4e57c4fe44:g:RyQAAeSwAvJptS9k
2026-03-18T18:23:55+00:00,ebay,v1|318002072667|0,Ford Fiesta 1.25 Zetec Hatchback 3dr Petrol Manual (129 G/km; 81 BHP,,,0.00,2500,2886,370,1440,231,-405,1575,0.36,-33.7,PASS,?,https://www.ebay.co.uk/itm/318002072667?_skw=ford+fiesta&hash=item4a0a668c5b:g:pr0AAeSwjoZppKqQ
2026-03-18T18:23:55+00:00,ebay,v1|377024173197|0,Honda Jazz 1.4 DSI Hatchback 5dr Petrol Manual Long Mot ULEZ,FG09VWA,plate_recognizer,0.96,1525,1694,340,1675,136,-497,508,0.42,-41.4,PASS,yes,https://www.ebay.co.uk/itm/377024173197?_skw=honda+jazz&hash=item57c864548d:g:Z~IAAeSwtj1psEAt
2026-03-18T18:23:55+00:00,ebay,v1|188140411629|0,Peugeot 208 1.2 PureTech Gt,AJ16BJE,plate_recognizer_cached,0.75,3200,3501,290,1100,280,-459,2221,0.28,-38.3,PASS,yes,https://www.ebay.co.uk/itm/188140411629?_skw=peugeot+208&hash=item2bce0adaed:g:3h0AAeSwDq5pr8D0
2026-03-18T18:41:23+00:00,ebay,v1|127744806304|0,2011 Kia Ceed 1.6 CRDi EcoDynamics 5dr hatchback | 91k Miles | MOT Sep 2026,YT61KWB,plate_recognizer_cached,0.75,1795,2295,105,590,184,51,1456,0.20,4.3,OFFER,?,https://www.ebay.co.uk/itm/127744806304?_skw=kia+ceed&hash=item1dbe2f0da0:g:PFgAAeSwVbxpq0N~
2026-03-18T18:41:23+00:00,ebay,v1|377036963395|0,2011 Ford Fiesta 1.4Tdci Van,,,0.00,1699,2059,70,815,165,-35,1274,0.27,-1.7,PASS,?,https://www.ebay.co.uk/itm/377036963395?_skw=ford+fiesta&hash=item57c9277e43:g:E-cAAeSwdUVprZN4
2026-03-18T18:41:23+00:00,ebay,v1|358338778577|0,Seat Ibiza 1.4 petrol 2009 sport ...12 months mot,,,0.00,1360,1768,130,640,141,-23,947,0.21,-2.0,PASS,yes,https://www.ebay.co.uk/itm/358338778577?_skw=seat+ibiza&hash=item536ea7d5d1:g:PqkAAeSwy85puEUs
2026-03-18T18:41:23+00:00,ebay,v1|298122738794|0,Ford fiesta titanium 1.5 tdci,FM14DFU,plate_recognizer,0.75,1795,2371,270,1100,190,-44,1361,0.37,-2.7,PASS,?,https://www.ebay.co.uk/itm/298122738794?_skw=ford+fiesta&hash=item45697ffc6a:g:5VwAAeSwG55purhp
2026-03-18T18:41:23+00:00,ebay,v1|157765809045|0,skoda octavia 2015,,,0.00,1500,1950,220,900,156,-86,1024,0.30,-7.2,PASS,yes,https://www.ebay.co.uk/itm/157765809045?_skw=skoda+octavia&hash=item24bb933395:g:7r8AAeSwgBlpumxk
2026-03-18T18:41:23+00:00,ebay,v1|336477700445|0,Honda Jazz 1.4 petrol  automatic,,,0.00,1400,1744,120,600,139,-76,934,0.20,-6.3,PASS,?,https://www.ebay.co.uk/itm/336477700445?_skw=honda+jazz&hash=item4e57a2415d:g:HuMAAeSwJ9NptYTf
2026-03-18T18:41:23+00:00,ebay,v1|377024173197|0,Honda Jazz 1.4 DSI Hatchback 5dr Petrol Manual Long Mot ULEZ,,,0.00,1525,1744,0,560,139,-81,1054,0.19,-6.7,PASS,?,https://www.ebay.co.uk/itm/377024173197?_skw=honda+jazz&hash=item57c864548d:g:Z~IAAeSwtj1psEAt
2026-03-18T18:41:23+00:00,ebay,v1|188161057290|0,Seat Ibiza Fr 1.4 Tsi 2009 Semi Auto Petrol 3 Door Hatchback,,,0.00,1250,1625,170,650,130,-85,775,0.22,-7.1,PASS,yes,https://www.ebay.co.uk/itm/188161057290?_skw=seat+ibiza&hash=item2bcf45e20a:g:w0UAAeSwk6BptZgw
2026-03-18T18:41:23+00:00,ebay,v1|406770507856|0,Seat Ibiza 1.2,,,0.00,2000,2425,170,650,194,-99,1511,0.22,-8.2,PASS,?,https://www.ebay.co.uk/itm/406770507856?_skw=seat+ibiza&hash=item5eb5696050:g:BX4AAeSwON5ptvxg
2026-03-18T18:41:23+00:00,ebay,v1|198199520272|0,2009 Kia Ceed 1.6 Petrol 5 Door Hatchback,,,0.00,1000,1300,145,600,104,-109,501,0.20,-9.1,PASS,yes,https://www.ebay.co.uk/itm/198199520272?_skw=kia+ceed&hash=item2e259cac10:g:PdwAAeSwAFRpuaEM
2026-03-18T18:41:23+00:00,ebay,v1|358334542891|0,1999 Ford Fiesta Finesse 1.3 Purple,,,0.00,1000,1300,150,650,104,-114,496,0.22,-9.5,PASS,?,https://www.ebay.co.uk/itm/358334542891?_skw=ford+fiesta&hash=item536e67342b:g:9EQAAeSw83Rptu-V
2026-03-18T18:41:23+00:00,ebay,v1|227253256002|0,Honda Civic SE (2009) 1.8 i-VTEC SE Hatchback 5dr Petrol Manual 152 g/km; 138bhp,PE59LFB,plate_recognizer_cached,0.96,1495,1800,170,1120,144,-169,936,0.37,-10.5,PASS,yes,https://www.ebay.co.uk/itm/227253256002?_skw=honda+civic&hash=item34e9597f42:g:WuQAAeSwQDVpmf1O
2026-03-18T18:41:23+00:00,ebay,v1|318002072667|0,Ford Fiesta 1.25 Zetec Hatchback 3dr Petrol Manual (129 G/km; 81 BHP,,,0.00,2500,2910,140,550,233,-123,1987,0.18,-10.3,PASS,?,https://www.ebay.co.uk/itm/318002072667?_skw=ford+fiesta&hash=item4a0a668c5b:g:pr0AAeSwjoZppKqQ
2026-03-18T18:41:23+00:00,ebay,v1|267599050337|0,Honda Civic Type S (2007),,,0.00,1600,1904,170,700,152,-179,1031,0.23,-14.9,PASS,?,https://www.ebay.co.uk/itm/267599050337?_skw=honda+civic&hash=item3e4e257661:g:UcgAAeSw8EtprxLK
2026-03-18T18:41:23+00:00,ebay,v1|327048179014|0,Honda Jazz,,,0.00,1595,1744,120,600,139,-271,934,0.20,-22.6,PASS,?,https://www.ebay.co.uk/itm/327048179014?_skw=honda+jazz&hash=item4c25972d46:g:q3sAAeSwYs9pth6e
2026-03-18T18:52:39+00:00,ebay,v1|377036963395|0,2011 Ford Fiesta 1.4Tdci Van,,,0.00,1699,2059,70,815,165,-35,1274,0.27,-1.7,PASS,?,https://www.ebay.co.uk/itm/377036963395?_skw=ford+fiesta&hash=item57c9277e43:g:E-cAAeSwdUVprZN4
2026-03-18T18:52:39+00:00,ebay,v1|358338778577|0,Seat Ibiza 1.4 petrol 2009 sport ...12 months mot,,,0.00,1360,1768,130,640,141,-23,947,0.21,-2.0,PASS,yes,https://www.ebay.co.uk/itm/358338778577?_skw=seat+ibiza&hash=item536ea7d5d1:g:PqkAAeSwy85puEUs
2026-03-18T18:52:39+00:00,ebay,v1|298122738794|0,Ford fiesta titanium 1.5 tdci,FM14DFU,plate_recognizer_cached,0.75,1795,2371,270,1100,190,-44,1361,0.37,-2.7,PASS,?,https://www.ebay.co.uk/itm/298122738794?_skw=ford+fiesta&hash=item45697ffc6a:g:5VwAAeSwG55purhp
2026-03-18T18:52:39+00:00,ebay,v1|188161057290|0,Seat Ibiza Fr 1.4 Tsi 2009 Semi Auto Petrol 3 Door Hatchback,BG59HBP,plate_recognizer_cached,0.95,1250,1550,130,1210,124,-114,746,0.40,-7.1,PASS,yes,https://www.ebay.co.uk/itm/188161057290?_skw=seat+ibiza&hash=item2bcf45e20a:g:w0UAAeSwk6BptZgw
2026-03-18T18:52:39+00:00,ebay,v1|336477700445|0,Honda Jazz 1.4 petrol  automatic,RL02UWE,plate_recognizer_cached,0.75,1400,1674,120,600,134,-140,870,0.20,-8.8,PASS,no,https://www.ebay.co.uk/itm/336477700445?_skw=honda+jazz&hash=item4e57a2415d:g:HuMAAeSwJ9NptYTf
2026-03-18T18:52:39+00:00,ebay,v1|227253256002|0,Honda Civic SE (2009) 1.8 i-VTEC SE Hatchback 5dr Petrol Manual 152 g/km; 138bhp,PE59LFB,plate_recognizer_cached,0.96,1495,1800,170,1120,144,-169,936,0.37,-10.5,PASS,yes,https://www.ebay.co.uk/itm/227253256002?_skw=honda+civic&hash=item34e9597f42:g:WuQAAeSwQDVpmf1O
2026-03-18T18:52:39+00:00,ebay,v1|267599050337|0,Honda Civic Type S (2007),,,0.00,1600,1904,170,700,152,-179,1031,0.23,-14.9,PASS,?,https://www.ebay.co.uk/itm/267599050337?_skw=honda+civic&hash=item3e4e257661:g:UcgAAeSw8EtprxLK
2026-03-18T18:52:39+00:00,ebay,v1|327048179014|0,Honda Jazz,,,0.00,1595,1744,120,600,139,-271,934,0.20,-22.6,PASS,?,https://www.ebay.co.uk/itm/327048179014?_skw=honda+jazz&hash=item4c25972d46:g:q3sAAeSwYs9pth6e
2026-03-18T18:52:39+00:00,ebay,v1|336479977028|0,Ford Fiesta Low Miles,,,0.00,2300,2520,150,650,202,-292,1618,0.22,-24.3,PASS,?,https://www.ebay.co.uk/itm/336479977028?_skw=ford+fiesta&hash=item4e57c4fe44:g:RyQAAeSwAvJptS9k
2026-03-18T19:08:37+00:00,ebay,v1|147210558043|0,Peugeot 208 (2017) 1.2 PureTech Active Euro 6 5dr,LG67HCZ,plate_recognizer_cached,0.99,2000,3695,170,820,296,1039,2439,0.20,115.5,BUY,yes,https://www.ebay.co.uk/itm/147210558043?_skw=peugeot+208&hash=item22466eda5b:g:0HUAAeSwjyRpunLb
2026-03-18T19:08:37+00:00,ebay,v1|406777738813|0,2013 Peugeot 208 1.2L VTi  Active-euro 5-Long MOT Great Condition Low Mileage,BF13SWX,plate_recognizer_cached,0.95,1970,3474,170,1110,278,866,2236,0.28,72.2,BUY,?,https://www.ebay.co.uk/itm/406777738813?_skw=peugeot+208&hash=item5eb5d7b63d:g:NFAAAeSwQ-tpuc21
2026-03-18T19:08:37+00:00,ebay,v1|157752708781|0,Suzuki Swift,,,0.00,1350,2425,120,500,194,571,1321,0.12,47.6,BUY,?,https://www.ebay.co.uk/itm/157752708781?_skw=suzuki+swift&hash=item24bacb4ead:g:JFAAAeSwcrlptDhi
2026-03-18T19:08:37+00:00,ebay,v1|317998224043|0,Honda Civic Ep2 1.6 Sport,FL12RSX,plate_recognizer+dvla_validated_cached,0.82,1500,2182,300,1560,175,18,918,0.39,1.5,OFFER,?,https://www.ebay.co.uk/itm/317998224043?_skw=honda+civic&hash=item4a0a2bd2ab:g:830AAeSw~zhptBY~
2026-03-18T19:08:37+00:00,ebay,v1|366261769119|0,Ford Fiesta Mk6.5 Climate Zetec 1.25,VK57TGE,plate_recognizer_cached,0.97,1800,2558,400,1670,205,-37,1163,0.42,-3.3,PASS,?,https://www.ebay.co.uk/itm/366261769119?_skw=ford+fiesta&hash=item5546e7139f:g:aE8AAeSwQQppoy9n
2026-03-18T19:08:37+00:00,ebay,v1|137145197200|0,Honda; JAZZ; Hatchback; 2008; Manual; 1339 (cc); 5 doors,MV58JCX,plate_recognizer_cached,0.75,900,1330,240,1450,106,-107,193,0.36,-8.9,PASS,?,https://www.ebay.co.uk/itm/137145197200?_skw=honda+jazz&hash=item1fee7da290:g:3ssAAeSww8Jpusu9
2026-03-18T19:08:37+00:00,ebay,v1|336477700445|0,Honda Jazz 1.4 petrol  automatic,RL02UWE,plate_recognizer_cached,0.75,1400,1674,120,600,134,-170,630,0.15,-10.6,PASS,no,https://www.ebay.co.uk/itm/336477700445?_skw=honda+jazz&hash=item4e57a2415d:g:HuMAAeSwJ9NptYTf
2026-03-18T19:08:37+00:00,ebay,v1|227253256002|0,Honda Civic SE (2009) 1.8 i-VTEC SE Hatchback 5dr Petrol Manual 152 g/km; 138bhp,PE59LFB,plate_recognizer_cached,0.96,1495,1800,170,1120,144,-199,696,0.28,-12.4,PASS,yes,https://www.ebay.co.uk/itm/227253256002?_skw=honda+civic&hash=item34e9597f42:g:WuQAAeSwQDVpmf1O
2026-03-18T19:08:37+00:00,ebay,v1|198195331141|0,Peugeot 208 2014 1.0 Petrol Blue Manual 5 Door,PUT3X,regex_description,0.75,1500,1734,130,690,139,-224,676,0.17,-18.7,PASS,yes,https://www.ebay.co.uk/itm/198195331141?_skw=peugeot+208&hash=item2e255cc045:g:-CEAAeSwFOBpuC0j
2026-03-18T19:08:37+00:00,ebay,v1|336479977028|0,Ford Fiesta Low Miles,VN61SYU,plate_recognizer_cached,0.75,2300,2520,150,1400,202,-322,1378,0.35,-26.8,PASS,?,https://www.ebay.co.uk/itm/336479977028?_skw=ford+fiesta&hash=item4e57c4fe44:g:RyQAAeSwAvJptS9k
2026-03-18T19:08:37+00:00,ebay,v1|318002072667|0,Ford Fiesta 1.25 Zetec Hatchback 3dr Petrol Manual (129 G/km; 81 BHP,,,0.00,2500,2886,370,1440,231,-405,1495,0.36,-33.7,PASS,?,https://www.ebay.co.uk/itm/318002072667?_skw=ford+fiesta&hash=item4a0a668c5b:g:pr0AAeSwjoZppKqQ
2026-03-18T19:08:37+00:00,ebay,v1|389736190126|0,Renault Clio 2013 DCI 1.5,,,0.00,2000,2182,180,750,175,-362,1038,0.19,-30.2,PASS,?,https://www.ebay.co.uk/itm/389736190126?_skw=renault+clio&hash=item5abe1650ae:g:VlYAAeSwAANpsvDo
2026-03-18T19:08:37+00:00,ebay,v1|377024173197|0,Honda Jazz 1.4 DSI Hatchback 5dr Petrol Manual Long Mot ULEZ,FG09VWA,plate_recognizer_cached,0.96,1525,1694,340,1675,136,-497,428,0.42,-41.4,PASS,yes,https://www.ebay.co.uk/itm/377024173197?_skw=honda+jazz&hash=item57c864548d:g:Z~IAAeSwtj1psEAt
2026-03-18T19:08:37+00:00,ebay,v1|257407903268|0,Vauxhall Corsa Vxr 1.6i Turbo,,,0.00,1550,1673,455,1630,134,-656,294,0.41,-54.6,PASS,?,https://www.ebay.co.uk/itm/257407903268?_skw=vauxhall+corsa&hash=item3beeb4e624:g:CbIAAeSw~jhpQ7mA
2026-03-18T19:08:37+00:00,ebay,v1|188140411629|0,Peugeot 208 1.2 PureTech Gt,AJ16BJE,plate_recognizer_cached,0.75,3200,3501,290,1100,280,-459,2141,0.28,-38.3,PASS,yes,https://www.ebay.co.uk/itm/188140411629?_skw=peugeot+208&hash=item2bce0adaed:g:3h0AAeSwDq5pr8D0
2026-03-18T19:22:45+00:00,ebay,v1|377036963395|0,2011 Ford Fiesta 1.4Tdci Van,,,0.00,1699,2059,70,815,165,-35,1274,0.27,-1.7,PASS,?,https://www.ebay.co.uk/itm/377036963395?_skw=ford+fiesta&hash=item57c9277e43:g:E-cAAeSwdUVprZN4
2026-03-18T19:22:45+00:00,ebay,v1|358338778577|0,Seat Ibiza 1.4 petrol 2009 sport ...12 months mot,,,0.00,1360,1768,130,640,141,-23,947,0.21,-2.0,PASS,yes,https://www.ebay.co.uk/itm/358338778577?_skw=seat+ibiza&hash=item536ea7d5d1:g:PqkAAeSwy85puEUs
2026-03-18T19:22:45+00:00,ebay,v1|298122738794|0,Ford fiesta titanium 1.5 tdci,FM14DFU,plate_recognizer_cached,0.75,1795,2371,270,1100,190,-44,1361,0.37,-2.7,PASS,?,https://www.ebay.co.uk/itm/298122738794?_skw=ford+fiesta&hash=item45697ffc6a:g:5VwAAeSwG55purhp
2026-03-18T19:22:45+00:00,ebay,v1|188161057290|0,Seat Ibiza Fr 1.4 Tsi 2009 Semi Auto Petrol 3 Door Hatchback,BG59HBP,plate_recognizer_cached,0.95,1250,1550,130,1210,124,-114,746,0.40,-7.1,PASS,yes,https://www.ebay.co.uk/itm/188161057290?_skw=seat+ibiza&hash=item2bcf45e20a:g:w0UAAeSwk6BptZgw
2026-03-18T19:22:45+00:00,ebay,v1|336477700445|0,Honda Jazz 1.4 petrol  automatic,RL02UWE,plate_recognizer_cached,0.75,1400,1674,120,600,134,-140,870,0.20,-8.8,PASS,no,https://www.ebay.co.uk/itm/336477700445?_skw=honda+jazz&hash=item4e57a2415d:g:HuMAAeSwJ9NptYTf
2026-03-18T19:22:45+00:00,ebay,v1|227253256002|0,Honda Civic SE (2009) 1.8 i-VTEC SE Hatchback 5dr Petrol Manual 152 g/km; 138bhp,PE59LFB,plate_recognizer_cached,0.96,1495,1800,170,1120,144,-169,936,0.37,-10.5,PASS,yes,https://www.ebay.co.uk/itm/227253256002?_skw=honda+civic&hash=item34e9597f42:g:WuQAAeSwQDVpmf1O
2026-03-18T19:39:07+00:00,ebay,v1|147210558043|0,Peugeot 208 (2017) 1.2 PureTech Active Euro 6 5dr,LG67HCZ,plate_recognizer_cached,0.99,2000,3695,170,820,296,1069,2679,0.27,118.8,BUY,yes,https://www.ebay.co.uk/itm/147210558043?_skw=peugeot+208&hash=item22466eda5b:g:0HUAAeSwjyRpunLb
2026-03-18T19:39:07+00:00,ebay,v1|406777738813|0,2013 Peugeot 208 1.2L VTi  Active-euro 5-Long MOT Great Condition Low Mileage,BF13SWX,plate_recognizer_cached,0.95,1970,3474,170,1054,278,896,2476,0.35,74.7,BUY,?,https://www.ebay.co.uk/itm/406777738813?_skw=peugeot+208&hash=item5eb5d7b63d:g:NFAAAeSwQ-tpuc21
2026-03-18T19:39:07+00:00,ebay,v1|157752708781|0,Suzuki Swift,,,0.00,1350,2425,120,500,194,601,1561,0.17,50.1,BUY,?,https://www.ebay.co.uk/itm/157752708781?_skw=suzuki+swift&hash=item24bacb4ead:g:JFAAAeSwcrlptDhi
2026-03-18T19:39:07+00:00,ebay,v1|257406528078|0,2014 Hyundai i10 1.0 Petrol 5-Door Hatchback (64 Plate) Needs Multiple Repairs,I10KEY,regex_page_scrape_cached,0.75,1100,2057,372,1350,165,260,970,0.45,21.7,BUY,yes,https://www.ebay.co.uk/itm/257406528078?_skw=hyundai+i10&hash=item3bee9fea4e:g:PFEAAeSwtqRptVG9
2026-03-18T19:39:07+00:00,ebay,v1|127731341039|0,Hyundai i10 1.2 Classic 2008 58 – 70k Miles – 1 Owner – £35 Tax – MOT Jan 5 Door,I10KEY,regex_page_scrape_cached,0.75,1800,2466,92,526,197,217,1627,0.18,18.1,OFFER,?,https://www.ebay.co.uk/itm/127731341039?_skw=hyundai+i10&hash=item1dbd6196ef:g:4icAAeSwDDJpsCtI
2026-03-18T19:39:07+00:00,ebay,v1|377036143709|0,2013 Vauxhall Corsa limited edition,,,0.00,1495,2132,155,630,171,151,1256,0.21,12.6,OFFER,?,https://www.ebay.co.uk/itm/377036143709?_skw=vauxhall+corsa&hash=item57c91afc5d:g:slEAAeSwMcVptngW
2026-03-18T19:39:07+00:00,ebay,v1|127741822520|0,CHEAP AUTOMATIC CAR IN SHEFFIELD Nissan Note Automatic 1.6 ONLY 62 K MILES,,,0.00,1600,2218,165,717,177,116,1326,0.24,10.5,OFFER,?,https://www.ebay.co.uk/itm/127741822520?_skw=nissan+note&hash=item1dbe018638:g:2nwAAeSw9s1pq~rG
2026-03-18T19:39:07+00:00,ebay,v1|389749123779|0,Honda Jazz 1246cc 5dr Petrol Manual Transmission Hatchback,,,0.00,1200,1744,120,600,139,124,934,0.20,10.3,OFFER,?,https://www.ebay.co.uk/itm/389749123779?_skw=honda+jazz&hash=item5abedbaac3:g:XNEAAeSw4h1ptgJu
2026-03-18T19:39:07+00:00,ebay,v1|366258958146|0,FORD FIESTA ZETEC S 1.0 ECOBOOST WHITE 3DR 2014; ;; 12 MONTHS MOT ;;,,,0.00,1995,2668,160,926,213,139,1744,0.31,11.6,OFFER,?,https://www.ebay.co.uk/itm/366258958146?_skw=ford+fiesta&hash=item5546bc2f42:g:cXIAAOSw9Ehn5x-d
2026-03-18T19:39:07+00:00,ebay,v1|137137799681|0,2010 Nissan Micra 1.2 80 Visia 5dr HATCHBACK PETROL Manual,LX60XLN,plate_recognizer+dvla_validated,0.95,1999,2690,200,926,215,115,1724,0.31,9.6,OFFER,yes,https://www.ebay.co.uk/itm/137137799681?_skw=nissan+micra&hash=item1fee0cc201:g:L3gAAeSwVaZpuACE
2026-03-18T19:39:07+00:00,ebay,v1|188156140071|0,2007 Volkswagen Polo 1.2 Petrol – ULEZ Compliant,,,0.00,1900,2565,180,750,205,120,1630,0.25,10.0,OFFER,yes,https://www.ebay.co.uk/itm/188156140071?_skw=volkswagen+polo&hash=item2bcefada27:g:DfIAAeSwdRtpsDvX
2026-03-18T19:39:07+00:00,ebay,v1|277809427031|0,A White Dacia Sandero Manuel 1.2  5 Door Hatchback .,,,0.00,1600,2160,120,500,173,107,1317,0.17,8.9,OFFER,?,https://www.ebay.co.uk/itm/277809427031?_skw=dacia+sandero&hash=item40aebb7257:g:LScAAeSwZQRpsz9G
2026-03-18T19:39:07+00:00,ebay,v1|157746640798|0,Toyota Yaris 2006 1.3 T Spirit,,,0.00,1500,2025,120,450,162,83,1193,0.15,6.9,OFFER,?,https://www.ebay.co.uk/itm/157746640798?_skw=toyota+yaris&hash=item24ba6eb79e:g:OK4AAeSwFxxpsxPy
2026-03-18T19:39:07+00:00,ebay,v1|117085505870|0,Nissan Note 2006-2013 Petrol,,,0.00,1695,2288,165,717,183,85,1390,0.24,7.1,OFFER,yes,https://www.ebay.co.uk/itm/117085505870?_skw=nissan+note&hash=item1b42d7094e:g:NVoAAeSwR51ps~qz
2026-03-18T19:39:07+00:00,ebay,v1|277805890828|0,Suzuki Swift 1.3GL 3dr Petrol 2009 - Ready to Insure and Drive!,,,0.00,1475,1991,120,500,159,77,1162,0.17,6.4,OFFER,yes,https://www.ebay.co.uk/itm/277805890828?_skw=suzuki+swift&hash=item40ae857d0c:g:rM4AAeSw-RRprEAN
2026-03-18T19:52:14+00:00,ebay,v1|406780796503|0,Volkswagen Polo 1.2 Petrol,BP63PGE,plate_recognizer_cached,0.75,3485,4234,180,1150,339,10,2745,0.23,0.6,OFFER,yes,https://www.ebay.co.uk/itm/406780796503?_skw=volkswagen+polo&hash=item5eb6065e57:g:hJ4AAeSwJL9prHH4
2026-03-18T19:52:14+00:00,ebay,v1|318014314872|0,2013 Volkswagen Polo 1.4 TSI BlueMotion Tech ACT BlueGT Hatchback Petrol Man,,,0.00,3795,4456,140,726,356,-56,2989,0.15,-3.5,PASS,yes,https://www.ebay.co.uk/itm/318014314872?_skw=volkswagen+polo&hash=item4a0b215978:g:SU4AAeSwDzZprxGL
2026-03-18T19:52:14+00:00,ebay,v1|336477700445|0,Honda Jazz 1.4 petrol  automatic,RL02UWE,plate_recognizer_cached,0.75,1400,1674,120,600,134,-200,450,0.12,-12.5,PASS,no,https://www.ebay.co.uk/itm/336477700445?_skw=honda+jazz&hash=item4e57a2415d:g:HuMAAeSwJ9NptYTf
2026-03-18T19:52:14+00:00,ebay,v1|336470984616|0,Ford Focus 1.6 Tdci Titanium x,,,0.00,2000,1759,110,576,141,-712,538,0.12,-35.6,PASS,?,https://www.ebay.co.uk/itm/336470984616?_skw=ford+focus&hash=item4e573bc7a8:g:olEAAeSwGvtprvcE
2026-03-18T20:03:13+00:00,ebay,v1|377031840095|0,Ford Fiesta 2012 1.2 Edge,DH10KAY,regex_description_cached,0.75,1500,2581,150,1800,206,504,1254,0.36,45.9,BUY,?,https://www.ebay.co.uk/itm/377031840095?_skw=ford+fiesta&hash=item57c8d9515f:g:blUAAeSw5GFptCmO
2026-03-18T20:03:13+00:00,ebay,v1|306815160281|0,2015 Ford Focus 1.0T EcoBoost Zetec Hatchback 5dr Petrol Manual Euro 6 (s/s),GU15XRV,plate_recognizer_cached,0.93,2350,3346,80,1244,268,428,2028,0.25,26.8,OFFER,yes,https://www.ebay.co.uk/itm/306815160281?_skw=ford+focus&hash=item476f9bcfd9:g:RaEAAeSwCzFpo2nn
2026-03-18T20:03:13+00:00,ebay,v1|287215169909|0,Toyota Yaris T2 VVT-1,ND59UVU,plate_recognizer_cached,0.75,1600,2968,570,1950,237,341,1191,0.39,28.4,OFFER,?,https://www.ebay.co.uk/itm/287215169909?_skw=toyota+yaris&hash=item42df5bb175:g:d2AAAeSwJPJprdjU
2026-03-18T20:03:13+00:00,ebay,v1|336480680127|0,Vw Polo Vivo GT 1.6 Petrol Manual Low Mileage,GX62VBF,plate_recognizer_cached,0.93,3995,4974,300,1200,398,61,3306,0.24,8.7,OFFER,yes,https://www.ebay.co.uk/itm/336480680127?_skw=volkswagen+polo&hash=item4e57cfb8bf:g:suMAAeSwo~lptZo3
2026-03-18T20:03:13+00:00,ebay,v1|397731556299|0,Toyota Yaris *Auto* *46K Miles* *1 Owner* *Full MOT*,Y273PBA,plate_recognizer_cached,0.93,1995,3083,550,1878,247,71,1316,0.38,7.9,OFFER,?,https://www.ebay.co.uk/itm/397731556299?_skw=toyota+yaris&hash=item5c9aa5ebcb:g:rEIAAeSwkZ1pod-i
2026-03-18T20:03:13+00:00,ebay,v1|406780796503|0,Volkswagen Polo 1.2 Petrol,BP63PGE,plate_recognizer_cached,0.75,3485,4234,180,1150,339,10,2745,0.23,0.6,OFFER,yes,https://www.ebay.co.uk/itm/406780796503?_skw=volkswagen+polo&hash=item5eb6065e57:g:hJ4AAeSwJL9prHH4
2026-03-18T20:03:13+00:00,ebay,v1|318014314872|0,2013 Volkswagen Polo 1.4 TSI BlueMotion Tech ACT BlueGT Hatchback Petrol Man,,,0.00,3795,4456,140,726,356,-56,2989,0.15,-3.5,PASS,yes,https://www.ebay.co.uk/itm/318014314872?_skw=volkswagen+polo&hash=item4a0b215978:g:SU4AAeSwDzZprxGL
